#RPLIDAR SCAN DATA
#COUNT=495
#Angule	Distance	Quality
155.6543 1598.0 188
155.9949 1594.0 188
156.3409 1588.0 188
156.6705 1582.0 188
157.0111 1580.0 188
157.3572 1576.0 188
157.6868 1572.0 188
158.0273 1570.0 188
158.3734 1564.0 188
158.7030 1560.0 188
159.0436 1558.0 188
159.3896 1554.0 188
160.0598 1554.0 188
160.9662 3196.0 188
161.3123 3192.0 188
161.6528 3188.0 188
161.9824 3180.0 188
162.3230 3172.0 188
162.6691 3168.0 188
162.9987 3164.0 188
163.3392 3156.0 188
163.6853 3152.0 188
164.0149 3152.0 188
164.3555 3148.0 188
164.7015 3144.0 188
165.0421 3140.0 188
165.3717 3124.0 188
165.7178 3108.0 188
166.0583 3104.0 188
166.3879 3096.0 188
166.7340 3096.0 188
167.0746 3092.0 188
167.4042 3088.0 188
167.7448 3084.0 188
168.0908 3080.0 188
168.4204 3076.0 188
168.8269 3068.0 188
169.1510 3068.0 188
169.4971 3068.0 188
169.8431 3064.0 188
170.1672 3056.0 188
170.5133 3052.0 188
170.8594 3052.0 188
171.1835 3048.0 188
171.5295 3040.0 188
171.8701 3040.0 188
172.2162 3040.0 188
172.5458 3044.0 188
172.8864 3044.0 188
173.2324 3048.0 188
173.5620 3040.0 188
173.9026 3036.0 188
174.2487 3032.0 188
174.5728 3028.0 188
174.9188 3024.0 188
175.2649 3024.0 188
175.5890 3028.0 188
175.9351 3028.0 188
176.2811 3028.0 188
176.6052 3028.0 188
176.9513 3024.0 188
177.2919 3024.0 188
177.6379 3028.0 188
177.9675 3028.0 188
178.3081 3032.0 188
178.6542 3036.0 188
178.9838 3040.0 188
179.3243 3032.0 188
179.6704 3028.0 188
180.0000 3024.0 188
180.3406 3028.0 188
180.6866 3032.0 188
181.0107 3044.0 188
181.3568 3060.0 188
181.7029 3072.0 188
181.9830 3080.0 188
182.9993 3092.0 188
183.4497 6304.0 188
183.7793 6304.0 188
184.1199 6312.0 188
184.4659 6304.0 188
184.8120 6312.0 188
185.8722 5480.0 188
186.1523 6352.0 188
186.4984 6360.0 188
186.8390 6352.0 188
187.1686 6352.0 188
187.8552 6288.0 188
188.5913 5480.0 188
188.9209 5432.0 188
189.2615 5432.0 188
189.6075 5424.0 188
189.9371 5424.0 188
190.2777 5432.0 188
190.6238 5432.0 188
190.9479 5440.0 188
191.2939 5456.0 188
191.6400 5464.0 188
191.9641 5464.0 188
192.3102 5480.0 188
192.6563 5448.0 188
192.9803 5344.0 188
193.3264 5216.0 188
193.6670 5104.0 188
193.9966 4976.0 188
195.0128 5632.0 188
195.3589 5648.0 188
195.6995 5664.0 188
196.0291 5680.0 188
196.3696 5704.0 188
196.7157 5680.0 188
197.0453 5608.0 188
197.3859 5512.0 188
197.7319 5376.0 188
198.0615 5256.0 188
198.4021 5168.0 188
198.7482 5096.0 188
199.0887 5040.0 188
199.4183 4992.0 188
200.1544 4912.0 188
200.4950 4544.0 188
200.8246 4544.0 188
201.1707 4560.0 188
201.5112 4552.0 188
201.8573 4512.0 188
202.1869 4448.0 188
202.5275 4352.0 188
202.8735 4296.0 188
203.2031 4256.0 188
203.5437 4208.0 188
203.8898 4148.0 188
204.2798 4084.0 188
204.6204 4040.0 188
204.9500 3984.0 188
205.2960 3928.0 188
205.6366 3880.0 188
205.9662 3848.0 188
206.3123 3808.0 188
206.9824 3688.0 188
207.3230 3680.0 188
207.6691 3636.0 188
207.9987 3600.0 188
208.3392 3552.0 188
208.7292 3496.0 188
209.0753 3464.0 188
209.4214 3444.0 188
209.7455 3420.0 188
210.0916 3380.0 188
210.4321 3336.0 188
210.7782 3300.0 188
211.1078 3268.0 188
211.4484 3240.0 188
211.7944 3212.0 188
212.1405 3184.0 188
212.4646 3152.0 188
212.8107 3124.0 188
213.1512 3096.0 188
213.5468 3068.0 188
213.8873 3036.0 188
214.5575 3016.0 188
215.5737 2832.0 188
216.6064 2744.0 188
216.9360 2752.0 188
217.6831 2636.0 188
218.0127 2640.0 188
218.3588 2656.0 188
218.6993 2676.0 188
219.0289 2692.0 188
219.3750 2684.0 188
219.7156 2656.0 188
220.0616 2640.0 188
220.3857 2624.0 188
220.7318 2608.0 188
221.0779 2596.0 188
221.4185 2576.0 188
221.7480 2560.0 188
222.0886 2544.0 188
222.4347 2524.0 188
222.7808 2508.0 188
223.1049 2488.0 188
223.4509 2472.0 188
223.7915 2464.0 188
224.1870 2452.0 188
224.5276 2440.0 188
224.8737 2424.0 188
225.1978 2408.0 188
225.5438 2392.0 188
225.8899 2380.0 188
226.2305 2372.0 188
226.5601 2360.0 188
226.9061 2348.0 188
227.2467 2336.0 188
227.5928 2320.0 188
227.9169 2304.0 188
228.2629 2296.0 188
228.6090 2288.0 188
228.9331 2276.0 188
229.2792 2264.0 188
229.6198 2252.0 188
229.9658 2236.0 188
230.3558 2228.0 188
230.7019 2220.0 188
231.0260 2212.0 188
231.3721 2200.0 188
231.7181 2188.0 188
232.0587 2180.0 188
232.3883 2168.0 188
232.7344 2160.0 188
233.0750 2152.0 188
233.4210 2144.0 188
233.7451 2132.0 188
234.0912 2120.0 188
234.4373 2116.0 188
234.7778 2108.0 188
235.1074 2096.0 188
235.4480 2092.0 188
235.7941 2080.0 188
236.1401 2072.0 188
236.4642 2068.0 188
236.8103 2060.0 188
237.1509 2052.0 188
237.5464 2040.0 188
237.8870 2036.0 188
238.2330 2028.0 188
238.5571 2024.0 188
238.9032 2018.0 188
239.2493 2010.0 188
239.5898 2002.0 188
239.9194 1998.0 188
240.2655 1988.0 188
240.6061 1980.0 188
240.9521 1974.0 188
241.2762 1968.0 188
241.6223 1964.0 188
241.9684 1958.0 188
242.3090 1954.0 188
242.6385 1950.0 188
242.9791 1944.0 188
243.3252 1934.0 188
243.6548 1926.0 188
243.9954 1922.0 188
244.3414 1918.0 188
244.6875 1912.0 188
245.0116 1906.0 188
245.3577 1900.0 188
245.6982 1900.0 188
246.0443 1896.0 188
246.3739 1892.0 188
246.7804 1888.0 188
247.1045 1880.0 188
247.4506 1876.0 188
247.7966 1870.0 188
248.1207 1864.0 188
248.4668 1862.0 188
248.8074 1858.0 188
249.1534 1854.0 188
249.4830 1848.0 188
249.8236 1846.0 188
250.1697 1844.0 188
250.5103 1840.0 188
250.8398 1834.0 188
251.1859 1830.0 188
251.5265 1828.0 188
251.8561 1826.0 188
252.2021 1824.0 188
252.5427 1820.0 188
252.8888 1814.0 188
253.2184 1812.0 188
253.5590 1810.0 188
253.9050 1806.0 188
254.2456 1804.0 188
254.5752 1804.0 188
254.9213 1798.0 188
255.2618 1794.0 188
255.5914 1792.0 188
255.9375 1788.0 188
256.2781 1786.0 188
256.6241 1784.0 188
256.9482 1782.0 188
257.2943 1778.0 188
257.6404 1776.0 188
257.9810 1774.0 188
258.3105 1774.0 188
258.6511 1772.0 188
258.9972 1772.0 188
259.3433 1770.0 188
259.6674 1768.0 188
260.0134 1766.0 188
260.3540 1766.0 188
260.6836 1764.0 188
261.0297 1764.0 188
261.3702 1762.0 188
261.7163 1758.0 188
262.0459 1758.0 188
262.3865 1758.0 188
262.7765 1754.0 188
263.1226 1754.0 188
263.8092 1754.0 188
264.1388 1668.0 188
264.8254 1674.0 188
265.1056 1762.0 188
265.4517 1768.0 188
265.7813 1776.0 188
266.1218 1772.0 188
266.5118 1746.0 188
266.8579 1732.0 188
267.1985 1744.0 188
267.8741 1696.0 188
268.2147 1708.0 188
268.5608 1718.0 188
268.8904 1732.0 188
269.2310 1752.0 188
269.5111 1766.0 188
269.8572 1770.0 188
270.1978 1778.0 188
270.5438 1762.0 188
270.9338 1734.0 188
271.9501 1656.0 188
272.2961 1750.0 188
272.6367 1750.0 188
272.9663 1752.0 188
273.3124 1752.0 188
273.6530 1752.0 188
273.9825 1754.0 188
274.3231 1756.0 188
274.6088 1758.0 188
274.9493 1764.0 188
275.9656 1782.0 188
