#RPLIDAR SCAN DATA
#COUNT=876
#Angule	Distance	Quality
163.1250 2204.0 188
163.4216 2212.0 188
163.7292 2220.0 188
164.0259 2224.0 188
164.2621 2236.0 188
164.5752 2240.0 188
164.8718 2248.0 188
165.1685 2256.0 188
165.4816 2260.0 188
165.7782 2268.0 188
166.0748 2280.0 188
166.3715 2296.0 188
166.6846 2304.0 188
166.9812 2312.0 188
167.2778 2320.0 188
167.5745 2328.0 188
167.8876 2348.0 188
168.1842 2364.0 188
168.4808 2368.0 188
168.7775 2376.0 188
169.0906 2384.0 188
169.3872 2388.0 188
169.6838 2384.0 188
169.9805 2388.0 188
170.2936 2396.0 188
170.5902 2404.0 188
170.8868 2408.0 188
171.1835 2404.0 188
171.4966 2408.0 188
171.7932 2416.0 188
172.0898 2420.0 188
172.4030 2428.0 188
172.6996 2432.0 188
172.9962 2436.0 188
173.2928 2444.0 188
173.6060 2452.0 188
173.8422 2460.0 188
174.1388 2468.0 188
174.4519 2480.0 188
174.7485 2484.0 188
175.0452 2492.0 188
175.3583 2496.0 188
175.6549 2504.0 188
175.9515 2516.0 188
176.2482 2524.0 188
176.5613 2532.0 188
176.8579 2544.0 188
177.1545 2556.0 188
177.4512 2568.0 188
177.7643 2580.0 188
178.3575 2588.0 188
179.2145 1280.0 188
179.5111 1276.0 188
179.8242 1270.0 188
180.1208 1258.0 188
180.4175 1250.0 188
180.7141 1244.0 188
181.0272 1236.0 188
181.3898 1228.0 188
181.6864 1220.0 188
181.9830 1214.0 188
182.2797 1204.0 188
182.5928 1196.0 188
182.8894 1192.0 188
183.1860 1182.0 188
183.4827 1176.0 188
183.8397 1170.0 188
184.1528 1164.0 188
184.4495 1158.0 188
184.7461 1152.0 188
185.0427 1146.0 188
185.3558 1140.0 188
185.6525 1134.0 188
185.9491 1128.0 188
186.2457 1122.0 188
186.6083 1116.0 188
186.9049 1110.0 188
187.2180 1104.0 188
187.5146 1100.0 188
187.8113 1094.0 188
188.1079 1088.0 188
188.4210 1082.0 188
188.7177 1076.0 188
189.0143 1072.0 188
189.3713 1068.0 188
189.6680 1062.0 188
189.9811 1060.0 188
190.2777 1054.0 188
190.5743 1048.0 188
190.8710 1046.0 188
191.1841 1040.0 188
191.4807 1036.0 188
191.7773 1032.0 188
192.0740 1028.0 188
192.4365 1024.0 188
192.7332 1020.0 188
193.0463 1014.0 188
193.3429 1018.0 188
193.6395 1024.0 188
193.9362 1024.0 188
194.1833 1030.0 188
194.4800 1036.0 188
194.7766 1044.0 188
195.0897 1050.0 188
195.3864 1056.0 188
195.6830 1062.0 188
195.9357 1070.0 188
196.2323 1078.0 188
196.5289 1088.0 188
196.8420 1096.0 188
197.1387 1104.0 188
197.4353 1110.0 188
197.6825 1120.0 188
197.9791 1128.0 188
198.2813 1138.0 188
198.5779 1148.0 188
198.8855 1156.0 188
199.1821 1166.0 188
199.4348 1178.0 188
199.7314 1186.0 188
200.0281 1198.0 188
200.3247 1210.0 188
200.6213 1220.0 188
200.8740 1230.0 188
201.4838 1242.0 188
202.6868 6560.0 188
202.9834 6624.0 188
203.2800 6688.0 188
203.5931 6744.0 188
203.8898 6792.0 188
204.1864 6920.0 188
204.4830 7064.0 188
204.7961 7128.0 188
205.0928 7168.0 188
205.6860 6792.0 188
205.9991 6816.0 188
206.2958 6832.0 188
206.5924 6808.0 188
206.8890 6792.0 188
207.2021 6784.0 188
207.4988 6728.0 188
207.7954 6760.0 188
208.0920 6840.0 188
208.7018 6816.0 188
209.5422 8280.0 188
212.0142 806.0 188
213.7500 11784.0 188
214.0576 11744.0 188
214.6509 11736.0 188
214.9530 11736.0 188
215.2496 11784.0 188
215.7935 12312.0 188
216.1066 12344.0 188
216.4032 12328.0 188
216.6998 12368.0 188
217.0624 12248.0 188
217.3590 12072.0 188
217.6666 11960.0 188
218.2654 10672.0 188
218.5620 10600.0 188
219.4684 10536.0 188
221.7480 756.0 188
222.0447 748.0 188
222.4017 744.0 188
222.7148 742.0 188
223.0115 736.0 188
223.3081 734.0 188
223.6047 732.0 188
223.9178 730.0 188
224.2145 728.0 188
224.5111 726.0 188
224.8242 724.0 188
225.1703 722.0 188
225.4834 722.0 188
225.7800 722.0 188
226.0272 724.0 188
226.3239 726.0 188
226.6205 726.0 188
226.9336 726.0 188
227.2302 726.0 188
227.5269 726.0 188
227.8235 726.0 188
228.1366 726.0 188
228.4332 728.0 188
228.7299 730.0 188
229.0430 732.0 188
229.3396 736.0 188
229.6362 740.0 188
229.9329 742.0 188
230.1855 746.0 188
230.4822 752.0 188
230.7953 758.0 188
231.0919 764.0 188
231.9324 778.0 188
233.0310 12088.0 188
233.3276 12040.0 188
233.9374 12024.0 188
234.8438 12032.0 188
235.8545 5784.0 188
236.7499 5664.0 188
237.1674 4024.0 188
237.4640 4000.0 188
237.7606 4000.0 188
238.0737 4000.0 188
238.3704 4008.0 188
238.6670 4008.0 188
238.9801 4008.0 188
239.2767 4008.0 188
239.5734 4008.0 188
240.4797 4008.0 188
243.8855 612.0 188
244.2480 596.0 188
244.9677 560.0 188
245.3741 546.0 188
245.7312 532.0 188
246.0938 518.0 188
246.4508 505.0 188
246.8079 494.0 188
247.2144 482.0 188
247.5769 471.0 188
247.9340 461.0 188
248.2965 451.0 188
248.6536 442.0 188
248.9996 432.0 188
249.6533 427.0 188
250.2631 426.0 188
250.5597 425.0 188
250.8563 425.0 188
251.1530 426.0 188
251.4496 427.0 188
251.7462 428.0 188
252.0593 429.0 188
252.3560 430.0 188
252.6526 431.0 188
252.9053 432.0 188
253.2019 432.0 188
253.4985 433.0 188
253.7952 434.0 188
254.0918 434.0 188
254.3884 435.0 188
254.7015 437.0 188
254.9982 438.0 188
255.2948 438.0 188
255.5914 439.0 188
255.8386 440.0 188
256.1353 441.0 188
256.4374 443.0 188
256.7340 444.0 188
257.0306 444.0 188
257.3438 445.0 188
257.6404 446.0 188
257.8711 448.0 188
258.1842 449.0 188
258.4808 450.0 188
258.7775 451.0 188
259.0741 452.0 188
259.3707 453.0 188
259.6838 454.0 188
259.9200 456.0 188
260.2167 457.0 188
260.5133 458.0 188
260.8264 459.0 188
261.1230 460.0 188
261.4197 462.0 188
261.7163 463.0 188
261.9635 465.0 188
262.2656 466.0 188
262.5623 468.0 188
262.8589 469.0 188
263.1555 470.0 188
263.4686 471.0 188
263.6993 473.0 188
263.9960 475.0 188
264.3091 476.0 188
264.6057 478.0 188
264.9023 479.0 188
265.1990 481.0 188
265.4517 483.0 188
265.7483 484.0 188
266.0449 486.0 188
266.3416 488.0 188
266.6382 490.0 188
266.9513 491.0 188
267.1875 493.0 188
267.4841 495.0 188
267.7917 497.0 188
268.0884 499.0 188
268.3905 500.0 188
268.6212 502.0 188
268.9343 505.0 188
269.2310 506.0 188
269.5276 508.0 188
269.8242 511.0 188
270.0769 513.0 188
270.3735 514.0 188
270.6702 516.0 188
270.9668 520.0 188
271.2799 520.0 188
271.5106 524.0 188
271.8073 526.0 188
272.1094 528.0 188
272.4170 530.0 188
272.7136 532.0 188
273.0103 534.0 188
273.2629 538.0 188
273.5596 540.0 188
273.8562 542.0 188
274.1528 546.0 188
274.4055 548.0 188
274.7021 550.0 188
274.9988 554.0 188
275.2954 556.0 188
275.5920 558.0 188
275.8392 562.0 188
276.1359 564.0 188
276.4325 568.0 188
276.7456 570.0 188
276.9818 574.0 188
277.2784 576.0 188
277.5916 580.0 188
277.8882 584.0 188
278.1244 586.0 188
278.4375 590.0 188
278.7341 592.0 188
279.0308 596.0 188
279.2780 600.0 188
279.5746 604.0 188
279.8712 606.0 188
280.1678 610.0 188
280.4810 614.0 188
281.0138 620.0 188
282.5299 628.0 188
282.7606 634.0 188
282.0300 1668.0 188
282.3267 1648.0 188
282.6837 1636.0 188
282.9803 1624.0 188
283.2770 1616.0 188
283.8867 1612.0 188
284.1833 1610.0 188
284.4800 1604.0 188
284.7766 1598.0 188
285.0732 1594.0 188
285.3864 1596.0 188
285.6830 1600.0 188
285.9796 1606.0 188
286.2762 1610.0 188
286.8860 1614.0 188
287.2485 1482.0 188
287.5452 1468.0 188
287.8418 1458.0 188
288.1384 1454.0 188
288.4351 1452.0 188
288.7482 1452.0 188
289.0448 1452.0 188
289.6381 1450.0 188
292.8571 469.0 188
293.2141 462.0 188
293.5767 453.0 188
294.3402 427.0 188
294.7028 421.0 188
295.0598 416.0 188
295.3564 413.0 188
295.6531 410.0 188
296.0156 407.0 188
296.3123 404.0 188
296.6693 403.0 188
300.3278 222.0 188
300.7343 219.0 188
301.0913 217.0 188
301.4484 215.0 188
301.7944 213.0 188
302.1075 212.0 188
302.4646 211.0 188
302.8107 209.0 188
303.1677 208.0 188
303.4644 208.0 188
303.7775 207.0 188
304.1235 206.0 188
304.4366 205.0 188
304.7333 205.0 188
305.0903 204.0 188
305.3870 204.0 188
305.6836 204.0 188
306.0461 203.0 188
306.3428 203.0 188
306.6394 203.0 188
306.9525 202.0 188
307.2491 202.0 188
307.6062 201.0 188
307.9028 201.0 188
308.1995 201.0 188
308.4961 201.0 188
308.8092 200.0 188
309.1058 200.0 188
309.4025 200.0 188
309.6991 200.0 188
309.9957 200.0 188
310.3088 200.0 188
310.6714 199.0 188
310.9680 199.0 188
311.2646 199.0 188
311.5613 199.0 188
311.8744 199.0 188
312.1710 199.0 188
312.4677 199.0 188
312.7643 199.0 188
313.0774 199.0 188
313.3740 199.0 188
313.6047 200.0 188
313.9178 200.0 188
314.2145 200.0 188
314.5111 200.0 188
314.8077 200.0 188
315.1208 200.0 188
315.4175 200.0 188
315.7141 201.0 188
316.0107 201.0 188
316.3239 201.0 188
316.6205 201.0 188
316.9171 201.0 188
317.2137 201.0 188
317.4664 202.0 188
317.7631 202.0 188
318.0762 202.0 188
318.3728 202.0 188
318.6694 202.0 188
318.9661 202.0 188
319.2792 203.0 188
319.5758 203.0 188
319.8724 203.0 188
320.1691 203.0 188
320.4822 203.0 188
320.7788 203.0 188
321.0754 203.0 188
321.3721 203.0 188
321.6852 203.0 188
321.9818 203.0 188
322.2784 203.0 188
322.5751 203.0 188
322.8882 203.0 188
323.1848 203.0 188
323.4814 203.0 188
323.7781 203.0 188
324.0912 203.0 188
324.3274 204.0 188
324.6240 204.0 188
324.9371 204.0 188
325.2338 204.0 188
325.5304 204.0 188
325.8270 204.0 188
326.1401 204.0 188
326.4368 204.0 188
326.7334 204.0 188
327.0300 204.0 188
327.3431 204.0 188
327.6398 204.0 188
327.8870 205.0 188
