#RPLIDAR SCAN DATA
#COUNT=495
#Angule	Distance	Quality
120.0421 1056.0 188
120.3882 1062.0 188
120.7343 1066.0 188
122.7777 1062.0 188
123.9807 1732.0 188
124.3268 1740.0 188
124.6674 1748.0 188
125.3540 1754.0 188
126.1395 1102.0 188
126.4801 1098.0 188
126.8262 1098.0 188
127.1667 1098.0 188
127.5128 1100.0 188
127.8424 1102.0 188
128.1830 1106.0 188
128.5291 1108.0 188
128.8696 1110.0 188
129.2157 1112.0 188
129.4958 1118.0 188
129.8419 1124.0 188
130.1825 1130.0 188
130.5286 1136.0 188
130.8746 1138.0 188
131.2152 1144.0 188
131.8414 1192.0 188
132.1875 1194.0 188
132.5281 1194.0 188
132.8577 1196.0 188
133.1982 1198.0 188
133.5443 1202.0 188
133.8904 1210.0 188
134.9176 1226.0 188
136.5106 1304.0 188
136.8567 1302.0 188
137.2028 1302.0 188
137.5269 1304.0 188
137.8729 1306.0 188
138.2135 1310.0 188
138.9056 1324.0 188
139.9329 1326.0 188
141.9818 1318.0 188
142.3279 1326.0 188
142.6685 1332.0 188
142.9980 1324.0 188
143.3386 1320.0 188
143.6847 1316.0 188
144.0308 1310.0 188
144.3713 1304.0 188
144.7174 1300.0 188
145.0580 1296.0 188
145.4480 1290.0 188
145.7941 1284.0 188
146.1401 1276.0 188
146.4807 1272.0 188
146.8268 1268.0 188
147.1674 1266.0 188
147.4969 1260.0 188
147.8430 1254.0 188
148.1836 1250.0 188
148.5132 1244.0 188
148.8593 1242.0 188
149.1998 1238.0 188
149.5294 1232.0 188
149.9359 1228.0 188
150.2655 1222.0 188
150.6061 1220.0 188
150.9521 1216.0 188
151.2762 1212.0 188
151.6223 1208.0 188
151.9684 1204.0 188
152.2925 1202.0 188
152.6385 1198.0 188
152.9791 1194.0 188
153.3087 1190.0 188
153.6548 1186.0 188
153.9954 1184.0 188
154.3250 1180.0 188
154.6710 1178.0 188
155.0116 1176.0 188
155.3412 1172.0 188
155.6873 1176.0 188
156.0278 1184.0 188
156.3574 1198.0 188
156.6980 1212.0 188
157.0441 1224.0 188
157.3242 1240.0 188
157.6703 1258.0 188
157.9999 1280.0 188
158.2800 1300.0 188
158.6206 1320.0 188
158.9667 1344.0 188
159.2963 1366.0 188
159.5764 1386.0 188
159.9170 1404.0 188
160.2631 1428.0 188
160.5432 1456.0 188
160.8893 1482.0 188
161.2134 1512.0 188
162.4054 3172.0 188
162.7460 3164.0 188
163.0920 3160.0 188
163.4216 3156.0 188
163.7622 3152.0 188
164.1083 3148.0 188
164.4324 3144.0 188
164.7784 3140.0 188
165.1245 3132.0 188
165.4486 3120.0 188
165.7947 3108.0 188
166.1353 3100.0 188
166.4813 3092.0 188
166.8109 3088.0 188
167.1515 3088.0 188
167.4976 3084.0 188
167.8271 3080.0 188
168.1677 3076.0 188
168.5577 3072.0 188
168.9038 3068.0 188
169.2499 3064.0 188
169.5740 3064.0 188
169.9200 3060.0 188
170.2606 3056.0 188
170.5902 3052.0 188
170.9363 3044.0 188
171.2769 3040.0 188
171.6064 3040.0 188
171.9525 3040.0 188
172.2931 3036.0 188
172.6227 3040.0 188
172.9688 3044.0 188
173.3093 3040.0 188
173.6389 3036.0 188
173.9795 3028.0 188
174.3256 3032.0 188
174.6552 3032.0 188
174.9957 3028.0 188
175.3418 3024.0 188
175.6714 3032.0 188
176.0120 3036.0 188
176.3580 3028.0 188
176.6821 3024.0 188
177.0282 3028.0 188
177.3743 3024.0 188
177.6984 3020.0 188
178.0444 3024.0 188
178.3905 3028.0 188
178.7146 3036.0 188
179.0607 3036.0 188
179.4012 3032.0 188
179.7473 3028.0 188
180.0769 3028.0 188
180.4175 3024.0 188
180.7635 3032.0 188
181.1041 3048.0 188
181.4337 3060.0 188
181.7798 3068.0 188
182.0599 3080.0 188
183.2025 6304.0 188
183.5431 6312.0 188
183.8727 6312.0 188
184.2188 6312.0 188
184.9054 6320.0 188
186.2622 6344.0 188
186.5918 6352.0 188
186.9324 6352.0 188
187.2784 6360.0 188
187.9486 6288.0 188
188.3551 5544.0 188
188.6847 5464.0 188
189.0308 5440.0 188
189.3713 5424.0 188
189.7174 5416.0 188
190.0415 5424.0 188
190.3876 5424.0 188
190.7336 5432.0 188
191.0577 5440.0 188
191.4038 5448.0 188
191.7499 5456.0 188
192.0905 5472.0 188
192.4200 5488.0 188
192.7606 5416.0 188
193.1067 5280.0 188
193.4528 5160.0 188
193.7769 5032.0 188
194.1229 4920.0 188
194.8096 5600.0 188
195.1392 5632.0 188
195.4797 5656.0 188
195.8258 5696.0 188
196.1719 5688.0 188
196.4960 5656.0 188
197.1826 5664.0 188
197.5287 5432.0 188
198.1989 5176.0 188
198.5449 5128.0 188
198.8745 5072.0 188
199.2151 5016.0 188
199.5612 4968.0 188
200.2917 4576.0 188
200.6378 4544.0 188
200.9674 4552.0 188
201.3080 4560.0 188
201.6541 4528.0 188
201.9946 4480.0 188
202.3242 4392.0 188
202.6703 4320.0 188
203.0109 4280.0 188
203.3569 4232.0 188
203.6865 4176.0 188
204.0271 4112.0 188
204.4171 4052.0 188
204.7632 4004.0 188
205.1093 3956.0 188
205.4498 3908.0 188
205.7794 3868.0 188
206.1200 3832.0 188
206.4661 3788.0 188
206.8121 3728.0 188
207.1362 3680.0 188
207.4823 3648.0 188
207.8229 3616.0 188
208.1689 3572.0 188
208.4985 3524.0 188
208.9050 3488.0 188
209.2291 3456.0 188
209.5752 3432.0 188
209.9213 3404.0 188
210.2618 3356.0 188
210.5914 3304.0 188
210.9375 3280.0 188
211.2781 3260.0 188
211.6241 3228.0 188
211.9482 3204.0 188
212.2943 3172.0 188
212.6404 3136.0 188
212.9810 3108.0 188
213.3270 3080.0 188
213.7170 3048.0 188
214.0576 3028.0 188
214.7333 2868.0 188
216.4526 2748.0 188
216.7767 2752.0 188
217.5293 2648.0 188
217.8589 2640.0 188
218.1995 2652.0 188
218.5455 2668.0 188
218.8861 2680.0 188
219.2322 2684.0 188
219.5618 2668.0 188
219.9023 2644.0 188
220.2484 2632.0 188
220.5890 2616.0 188
220.9351 2604.0 188
221.2811 2584.0 188
221.6052 2564.0 188
221.9513 2548.0 188
222.2919 2532.0 188
222.6379 2516.0 188
222.9840 2500.0 188
223.3081 2484.0 188
223.6542 2468.0 188
224.0607 2456.0 188
224.3903 2448.0 188
224.7308 2432.0 188
225.0769 2416.0 188
225.4175 2400.0 188
225.7635 2384.0 188
226.0931 2376.0 188
226.4337 2368.0 188
226.7798 2356.0 188
227.1204 2336.0 188
227.4664 2316.0 188
227.8125 2304.0 188
228.1366 2296.0 188
228.4827 2292.0 188
228.8232 2280.0 188
229.1693 2268.0 188
229.5154 2256.0 188
229.8395 2240.0 188
230.2460 2228.0 188
230.5920 2220.0 188
230.9216 2212.0 188
231.2622 2204.0 188
231.6083 2196.0 188
231.9489 2184.0 188
232.2949 2168.0 188
232.6245 2160.0 188
232.9651 2152.0 188
233.3112 2140.0 188
233.6517 2132.0 188
233.9978 2124.0 188
234.3384 2112.0 188
234.6680 2108.0 188
235.0140 2100.0 188
235.3546 2092.0 188
235.7007 2084.0 188
236.0468 2076.0 188
236.3708 2064.0 188
236.7169 2060.0 188
237.0575 2052.0 188
237.4530 2042.0 188
237.7936 2036.0 188
238.1396 2032.0 188
238.4802 2024.0 188
238.8263 2016.0 188
239.1669 2010.0 188
239.4965 2004.0 188
239.8425 1996.0 188
240.1831 1986.0 188
240.5292 1978.0 188
240.8698 1976.0 188
241.1993 1970.0 188
241.5454 1962.0 188
241.8860 1960.0 188
242.2321 1958.0 188
242.5781 1948.0 188
242.9022 1938.0 188
243.2483 1934.0 188
243.5889 1926.0 188
243.9349 1922.0 188
244.2810 1918.0 188
244.6216 1914.0 188
244.9512 1908.0 188
245.2917 1902.0 188
245.6378 1900.0 188
245.9674 1896.0 188
246.3739 1890.0 188
246.6980 1884.0 188
247.0441 1882.0 188
247.3901 1876.0 188
247.7307 1872.0 188
248.0603 1868.0 188
248.4009 1860.0 188
248.7469 1856.0 188
249.0765 1856.0 188
249.4171 1852.0 188
249.7632 1846.0 188
250.1093 1842.0 188
250.4333 1840.0 188
250.7794 1838.0 188
251.1200 1832.0 188
251.4496 1828.0 188
251.7957 1824.0 188
252.1362 1822.0 188
252.4823 1820.0 188
252.8119 1814.0 188
253.1525 1812.0 188
253.4985 1812.0 188
253.8281 1810.0 188
254.1687 1806.0 188
254.5148 1802.0 188
254.8553 1798.0 188
255.1849 1792.0 188
255.5310 1792.0 188
255.8716 1788.0 188
256.2177 1784.0 188
256.5417 1782.0 188
256.8878 1782.0 188
257.2339 1782.0 188
257.5580 1776.0 188
257.9041 1774.0 188
258.2446 1774.0 188
258.5907 1772.0 188
258.9203 1770.0 188
259.2609 1768.0 188
259.6069 1768.0 188
259.9365 1770.0 188
260.2771 1768.0 188
260.6232 1764.0 188
260.9637 1764.0 188
261.2933 1760.0 188
261.6998 1756.0 188
262.0294 1756.0 188
262.3700 1756.0 188
262.7161 1756.0 188
263.0457 1754.0 188
263.3862 1754.0 188
264.0729 1672.0 188
264.4025 1668.0 188
265.0287 1760.0 188
265.3748 1764.0 188
265.7153 1774.0 188
266.0449 1770.0 188
266.4514 1746.0 188
266.7810 1732.0 188
267.1216 1740.0 188
267.4677 1716.0 188
267.8082 1698.0 188
268.1378 1706.0 188
268.4839 1716.0 188
268.8245 1732.0 188
269.1541 1750.0 188
269.4507 1762.0 188
269.7803 1768.0 188
270.1208 1776.0 188
270.4669 1762.0 188
271.2030 1746.0 188
271.5271 1656.0 188
272.2137 1748.0 188
272.5598 1750.0 188
272.8894 1750.0 188
273.2300 1752.0 188
273.5760 1752.0 188
273.9056 1752.0 188
274.2462 1754.0 188
274.5264 1758.0 188
274.8724 1762.0 188
275.2185 1776.0 188
276.2292 1800.0 188
