#RPLIDAR SCAN DATA
#COUNT=500
#Angule	Distance	Quality
127.0294 1086.0 188
127.3590 1090.0 188
127.6996 1096.0 188
128.0457 1102.0 188
128.3862 1106.0 188
128.7323 1110.0 188
129.0729 1114.0 188
129.3585 1120.0 188
129.6991 1126.0 188
130.0452 1130.0 188
130.3748 1136.0 188
130.7153 1142.0 188
131.0614 1148.0 188
131.4020 1154.0 188
131.7480 1158.0 188
132.0886 1164.0 188
132.3743 1172.0 188
132.7148 1180.0 188
133.0444 1186.0 188
133.3905 1196.0 188
133.7311 1204.0 188
134.7638 1210.0 188
138.4497 1244.0 188
138.7958 1230.0 188
139.1364 1230.0 188
139.5428 1224.0 188
139.8889 1218.0 188
140.2295 1212.0 188
140.5591 1208.0 188
140.9052 1202.0 188
141.2457 1196.0 188
141.5918 1188.0 188
141.9324 1182.0 188
142.2784 1182.0 188
142.6245 1176.0 188
143.0145 1168.0 188
143.3551 1160.0 188
143.7012 1154.0 188
144.0417 1150.0 188
144.3878 1146.0 188
144.7339 1140.0 188
145.0745 1136.0 188
145.4205 1132.0 188
145.7611 1126.0 188
146.1072 1122.0 188
146.4478 1118.0 188
146.8433 1114.0 188
147.1838 1112.0 188
147.5299 1108.0 188
147.8705 1104.0 188
148.2166 1102.0 188
148.5571 1106.0 188
148.9032 1110.0 188
149.1833 1120.0 188
149.5294 1132.0 188
149.8700 1142.0 188
150.2161 1156.0 188
150.5621 1166.0 188
150.8423 1178.0 188
151.1829 1192.0 188
151.5289 1204.0 188
151.8750 1218.0 188
152.1552 1234.0 188
152.4957 1246.0 188
152.8418 1260.0 188
153.1824 1276.0 188
153.5284 1290.0 188
153.8086 1306.0 188
154.1547 1322.0 188
154.4952 1336.0 188
154.8413 1354.0 188
155.1215 1374.0 188
155.4675 1392.0 188
155.8081 1408.0 188
156.1542 1428.0 188
156.4343 1448.0 188
156.7804 1466.0 188
157.1210 1492.0 188
157.4670 1514.0 188
157.7472 1538.0 188
158.0933 1562.0 188
159.3567 3224.0 188
159.7028 3216.0 188
160.0433 3208.0 188
160.3894 3204.0 188
160.7300 3204.0 188
161.0760 3200.0 188
161.4166 3188.0 188
161.7627 3180.0 188
162.0923 3172.0 188
162.4329 3172.0 188
162.7789 3164.0 188
163.1250 3160.0 188
163.4656 3156.0 188
163.8116 3152.0 188
164.1522 3148.0 188
164.4983 3144.0 188
164.8389 3136.0 188
165.1849 3136.0 188
165.5310 3120.0 188
165.8716 3108.0 188
166.2012 3100.0 188
166.5417 3092.0 188
166.8878 3092.0 188
167.2339 3088.0 188
167.5745 3084.0 188
167.9205 3076.0 188
168.2611 3080.0 188
168.6511 3072.0 188
168.9972 3064.0 188
169.3433 3064.0 188
169.6838 3060.0 188
170.0299 3056.0 188
170.3705 3052.0 188
170.7166 3052.0 188
171.0571 3048.0 188
171.3867 3044.0 188
171.7328 3040.0 188
172.0734 3040.0 188
172.4194 3036.0 188
172.7655 3040.0 188
173.1061 3044.0 188
173.4357 3036.0 188
173.7762 3032.0 188
174.1223 3024.0 188
174.4684 3024.0 188
174.8090 3028.0 188
175.1550 3028.0 188
175.4791 3024.0 188
175.8252 3024.0 188
176.1713 3028.0 188
176.5118 3028.0 188
176.8579 3024.0 188
177.1875 3028.0 188
177.5281 3024.0 188
177.8741 3020.0 188
178.2147 3028.0 188
178.5608 3032.0 188
178.9014 3032.0 188
179.2310 3028.0 188
179.5770 3028.0 188
179.9176 3028.0 188
180.2637 3028.0 188
180.6042 3028.0 188
180.9338 3036.0 188
181.2799 3048.0 188
181.6205 3060.0 188
181.9666 3072.0 188
182.2467 3088.0 188
183.3893 6296.0 188
183.7299 6304.0 188
184.0759 6320.0 188
184.4165 6320.0 188
185.0922 6336.0 188
185.4987 5472.0 188
186.1249 6344.0 188
186.4655 6352.0 188
186.7950 6352.0 188
187.1356 6352.0 188
188.1683 6304.0 188
188.5583 5480.0 188
188.9044 5448.0 188
189.2450 5440.0 188
189.5911 5424.0 188
189.9207 5424.0 188
190.2612 5424.0 188
190.6073 5432.0 188
190.9479 5440.0 188
191.2939 5448.0 188
191.6235 5456.0 188
191.9641 5464.0 188
192.3102 5488.0 188
192.6563 5448.0 188
193.3429 5192.0 188
193.6670 5104.0 188
194.3591 4976.0 188
195.0458 5632.0 188
195.3864 5656.0 188
195.7159 5688.0 188
196.0620 5696.0 188
196.4026 5688.0 188
196.7487 5680.0 188
197.0892 5600.0 188
197.4188 5480.0 188
197.7649 5336.0 188
198.1055 5224.0 188
198.4515 5152.0 188
198.7921 5080.0 188
199.1382 5016.0 188
199.4678 4976.0 188
200.5444 4544.0 188
200.8905 4552.0 188
201.2311 4560.0 188
201.5771 4536.0 188
201.9177 4464.0 188
202.2638 4392.0 188
202.5934 4336.0 188
202.9340 4280.0 188
203.2800 4232.0 188
203.6206 4184.0 188
203.9667 4120.0 188
204.3567 4056.0 188
204.7028 4020.0 188
205.0433 3980.0 188
205.3894 3932.0 188
205.7135 3876.0 188
206.0596 3832.0 188
206.4056 3788.0 188
206.7462 3728.0 188
207.0923 3676.0 188
207.4329 3648.0 188
207.7625 3620.0 188
208.1085 3584.0 188
208.4491 3544.0 188
208.8391 3492.0 188
209.1852 3452.0 188
209.5313 3432.0 188
209.8718 3400.0 188
210.2179 3356.0 188
210.5585 3308.0 188
210.8881 3284.0 188
211.2341 3260.0 188
211.5747 3236.0 188
211.9208 3212.0 188
212.2614 3168.0 188
212.5909 3132.0 188
212.9370 3108.0 188
213.2776 3080.0 188
213.6676 3052.0 188
214.0137 3032.0 188
215.0464 2892.0 188
216.4032 2744.0 188
216.7493 2748.0 188
217.1393 2728.0 188
217.4799 2668.0 188
217.8259 2640.0 188
218.1665 2652.0 188
218.5126 2668.0 188
218.8422 2676.0 188
219.1827 2680.0 188
219.5288 2668.0 188
219.8749 2648.0 188
220.2155 2632.0 188
220.5615 2616.0 188
220.8856 2600.0 188
221.2317 2576.0 188
221.5778 2556.0 188
221.9183 2544.0 188
222.2644 2528.0 188
222.5885 2512.0 188
222.9346 2500.0 188
223.2806 2484.0 188
223.6212 2468.0 188
224.0112 2456.0 188
224.3573 2440.0 188
224.6979 2424.0 188
225.0439 2408.0 188
225.3900 2396.0 188
225.7141 2384.0 188
226.0602 2376.0 188
226.4063 2364.0 188
226.7468 2352.0 188
227.0929 2336.0 188
227.4335 2320.0 188
227.7631 2308.0 188
228.1091 2296.0 188
228.4497 2292.0 188
228.7958 2280.0 188
229.1364 2268.0 188
229.4659 2256.0 188
229.8120 2240.0 188
230.2185 2228.0 188
230.5591 2220.0 188
230.8887 2212.0 188
231.2292 2204.0 188
231.5753 2196.0 188
231.9214 2184.0 188
232.2620 2172.0 188
232.5916 2160.0 188
232.9321 2152.0 188
233.2782 2140.0 188
233.6243 2132.0 188
233.9648 2124.0 188
234.3109 2116.0 188
234.6405 2108.0 188
234.9811 2100.0 188
235.3271 2092.0 188
235.6677 2084.0 188
236.0138 2076.0 188
236.3544 2064.0 188
236.7004 2060.0 188
237.0465 2052.0 188
237.4365 2044.0 188
237.7771 2038.0 188
238.1232 2032.0 188
238.4637 2026.0 188
238.8098 2018.0 188
239.1559 2012.0 188
239.4965 2004.0 188
239.8260 1994.0 188
240.1666 1984.0 188
240.5127 1980.0 188
240.8588 1976.0 188
241.1993 1970.0 188
241.5454 1964.0 188
241.8860 1960.0 188
242.2321 1956.0 188
242.5781 1948.0 188
242.9187 1938.0 188
243.2648 1932.0 188
243.6053 1926.0 188
243.9349 1922.0 188
244.2810 1918.0 188
244.6216 1914.0 188
244.9677 1910.0 188
245.3082 1904.0 188
245.6543 1900.0 188
245.9949 1896.0 188
246.3904 1890.0 188
246.7310 1884.0 188
247.0770 1880.0 188
247.4176 1878.0 188
247.7637 1872.0 188
248.1042 1866.0 188
248.4503 1862.0 188
248.7964 1858.0 188
249.1370 1854.0 188
249.4830 1852.0 188
249.8236 1848.0 188
250.1697 1842.0 188
250.4993 1840.0 188
250.8398 1834.0 188
251.1859 1830.0 188
251.5265 1828.0 188
251.8726 1824.0 188
252.2186 1822.0 188
252.5592 1822.0 188
252.9053 1816.0 188
253.2458 1812.0 188
253.5919 1812.0 188
253.9325 1808.0 188
254.2786 1804.0 188
254.6082 1800.0 188
254.9487 1794.0 188
255.2948 1792.0 188
255.6354 1792.0 188
255.9814 1786.0 188
256.3275 1784.0 188
256.6681 1782.0 188
257.0142 1780.0 188
257.3547 1778.0 188
257.7008 1776.0 188
258.0469 1776.0 188
258.3875 1776.0 188
258.7170 1772.0 188
259.0576 1770.0 188
259.4037 1768.0 188
259.7498 1768.0 188
260.0903 1768.0 188
260.4364 1764.0 188
260.7770 1762.0 188
261.1230 1762.0 188
261.4636 1760.0 188
261.8097 1758.0 188
262.1997 1756.0 188
262.5458 1756.0 188
262.8864 1756.0 188
263.2324 1754.0 188
263.5730 1752.0 188
264.6057 1662.0 188
264.9518 1738.0 188
265.2319 1760.0 188
265.5780 1766.0 188
265.9186 1774.0 188
266.2646 1764.0 188
266.6547 1746.0 188
266.9952 1738.0 188
267.6874 1746.0 188
268.0280 1692.0 188
268.3740 1708.0 188
268.7146 1724.0 188
269.0442 1738.0 188
269.3903 1756.0 188
269.6704 1774.0 188
270.0110 1774.0 188
270.3571 1772.0 188
270.7471 1756.0 188
271.4337 1666.0 188
271.7633 1672.0 188
272.4500 1752.0 188
272.7960 1752.0 188
273.1201 1750.0 188
273.4662 1750.0 188
273.8123 1752.0 188
274.1364 1754.0 188
274.4824 1756.0 188
274.7626 1758.0 188
275.1086 1768.0 188
275.7953 1788.0 188
