#RPLIDAR SCAN DATA
#COUNT=893
#Angule	Distance	Quality
229.6198 738.0 188
229.9219 742.0 188
230.1526 746.0 188
230.4492 750.0 188
230.7623 756.0 188
231.0590 764.0 188
231.2952 776.0 188
232.9486 12064.0 188
233.2452 12080.0 188
233.5419 12088.0 188
234.1406 12064.0 188
235.0305 12000.0 188
237.3431 4000.0 188
237.6398 4000.0 188
237.9364 4004.0 188
238.2330 4008.0 188
238.5297 4008.0 188
238.8263 4008.0 188
239.1394 4008.0 188
239.4360 4012.0 188
239.7327 4012.0 188
240.6226 4016.0 188
244.0118 608.0 188
244.3744 594.0 188
245.1215 556.0 188
245.4840 542.0 188
245.8411 528.0 188
246.1871 515.0 188
246.5442 503.0 188
246.9012 492.0 188
247.3077 481.0 188
247.6703 470.0 188
248.0109 459.0 188
248.3734 450.0 188
248.7140 441.0 188
249.1370 431.0 188
249.4336 426.0 188
249.7302 424.0 188
250.0269 426.0 188
250.3235 428.0 188
250.6201 426.0 188
250.9167 426.0 188
251.2134 426.0 188
251.5155 428.0 188
251.8121 429.0 188
252.1088 429.0 188
252.4054 430.0 188
252.7020 431.0 188
252.9492 432.0 188
253.2458 432.0 188
253.5425 433.0 188
253.8391 434.0 188
254.1357 435.0 188
254.4324 435.0 188
254.7290 436.0 188
255.0311 438.0 188
255.3278 439.0 188
255.6244 439.0 188
255.8716 440.0 188
256.1682 441.0 188
256.4648 442.0 188
256.7615 444.0 188
257.0581 445.0 188
257.3547 446.0 188
257.6514 446.0 188
257.9041 448.0 188
258.2007 449.0 188
258.4973 450.0 188
258.7939 451.0 188
259.0906 453.0 188
259.3872 453.0 188
259.6838 454.0 188
259.9200 456.0 188
260.2167 457.0 188
260.5133 458.0 188
260.8099 460.0 188
261.1066 461.0 188
261.4032 462.0 188
261.6998 463.0 188
261.9525 465.0 188
262.2491 466.0 188
262.5458 467.0 188
262.8424 468.0 188
263.1390 470.0 188
263.4357 471.0 188
263.6719 473.0 188
263.9685 474.0 188
264.2651 476.0 188
264.5618 477.0 188
264.8584 479.0 188
265.1550 480.0 188
265.4517 482.0 188
265.6989 484.0 188
265.9955 486.0 188
266.2921 488.0 188
266.5887 489.0 188
266.8854 491.0 188
267.1216 493.0 188
267.4182 495.0 188
267.7148 496.0 188
268.0115 498.0 188
268.3081 500.0 188
268.5443 502.0 188
268.8409 504.0 188
269.1376 506.0 188
269.4342 508.0 188
269.7308 509.0 188
270.0275 512.0 188
270.2802 514.0 188
270.5768 516.0 188
270.8734 518.0 188
271.1700 520.0 188
271.4667 522.0 188
271.7029 524.0 188
271.9995 526.0 188
272.2961 530.0 188
272.5928 532.0 188
272.8894 534.0 188
273.1366 536.0 188
273.4332 538.0 188
273.7299 542.0 188
274.0265 544.0 188
274.3231 546.0 188
274.5593 550.0 188
274.8560 552.0 188
275.1526 556.0 188
275.4492 558.0 188
275.7019 560.0 188
275.9985 564.0 188
276.2952 566.0 188
276.5918 570.0 188
276.8280 572.0 188
277.1246 576.0 188
277.4213 578.0 188
277.7179 582.0 188
278.0145 584.0 188
278.2452 588.0 188
278.5419 592.0 188
278.8385 594.0 188
279.1406 598.0 188
279.3878 602.0 188
279.6844 604.0 188
279.9811 608.0 188
285.3699 212.0 188
285.7764 210.0 188
286.1389 207.0 188
286.4960 205.0 188
286.8420 204.0 188
287.1991 203.0 188
287.5452 201.0 188
287.8418 200.0 188
288.1989 199.0 188
288.5614 198.0 188
288.9020 196.0 188
289.2645 195.0 188
289.6051 193.0 188
289.9677 192.0 188
290.3247 190.0 188
290.6708 189.0 188
291.0278 187.0 188
291.3904 186.0 188
291.7310 184.0 188
292.0935 183.0 188
292.4506 181.0 188
292.7966 180.0 188
293.2141 178.0 188
293.5107 177.0 188
293.9172 175.0 188
294.2798 174.0 188
294.6204 173.0 188
294.9335 172.0 188
295.3400 170.0 188
295.7025 169.0 188
296.0431 168.0 188
296.4056 167.0 188
296.7627 166.0 188
297.0593 166.0 188
297.4219 165.0 188
297.7185 165.0 188
298.0151 164.0 188
298.3557 163.0 188
298.6688 163.0 188
298.9655 163.0 188
299.3115 162.0 188
299.6082 162.0 188
299.9652 161.0 188
300.2618 161.0 188
300.5585 161.0 188
300.9210 160.0 188
301.2177 160.0 188
301.5143 160.0 188
301.8713 159.0 188
302.1680 159.0 188
302.4646 159.0 188
302.8271 158.0 188
303.1238 158.0 188
303.4204 158.0 188
303.7170 158.0 188
304.0137 158.0 188
304.3707 157.0 188
304.6674 157.0 188
304.9640 157.0 188
305.2606 157.0 188
305.5573 157.0 188
305.9198 156.0 188
306.2164 156.0 188
306.5131 156.0 188
306.8097 156.0 188
307.1063 156.0 188
307.4194 156.0 188
307.7161 156.0 188
308.0127 156.0 188
308.3093 156.0 188
308.6719 155.0 188
308.9685 155.0 188
309.2651 155.0 188
309.5618 155.0 188
309.8584 155.0 188
310.1550 155.0 188
310.5121 154.0 188
310.8087 154.0 188
311.1053 154.0 188
311.4020 154.0 188
311.6986 154.0 188
311.9952 154.0 188
312.2919 154.0 188
312.6544 153.0 188
312.9510 153.0 188
313.2477 153.0 188
313.5443 153.0 188
313.8409 153.0 188
314.1980 152.0 188
314.4946 152.0 188
314.7968 152.0 188
315.0934 152.0 188
315.3900 152.0 188
315.7471 151.0 188
316.0437 151.0 188
316.3403 151.0 188
316.6370 151.0 188
316.9995 150.0 188
317.2961 150.0 188
317.5928 150.0 188
318.0103 149.0 188
318.3124 149.0 188
318.6090 149.0 188
318.9056 149.0 188
319.2023 149.0 188
319.4989 149.0 188
319.8560 148.0 188
320.1526 148.0 188
320.4492 148.0 188
320.7458 148.0 188
321.0425 148.0 188
321.3391 148.0 188
321.6357 148.0 188
321.9489 148.0 188
322.2455 148.0 188
322.5421 148.0 188
322.8387 148.0 188
323.1354 148.0 188
323.4375 148.0 188
323.7341 148.0 188
324.0308 148.0 188
324.2615 149.0 188
324.5746 149.0 188
324.8712 149.0 188
325.1678 149.0 188
325.3546 150.0 188
325.6512 150.0 188
325.9479 150.0 188
326.2500 150.0 188
326.4807 151.0 188
326.7773 151.0 188
327.0300 152.0 188
327.3267 152.0 188
327.5574 153.0 188
327.8540 153.0 188
328.1067 154.0 188
328.4033 154.0 188
328.6395 155.0 188
328.9362 155.0 188
329.1833 156.0 188
329.4800 156.0 188
329.7162 157.0 188
330.2655 158.0 188
